TIME_StartTime,BATT_VFilt,BATT_CFilt,BATT_Discharged,BATT_Remaining,BATT_RemainingV,BATT_Warning
180884775,49.54200744628906,3.4302074909210205,31.231319427490234,0.9980480670928955,0.9945436120033264,0
180932225,49.53520965576172,3.4595835208892822,31.26347541809082,0.9980460405349731,0.9939987659454346,0
181945216,48.84921646118164,8.311022758483887,34.22930145263672,0.9978606700897217,0.9509661197662354,0
182946695,45.817787170410156,31.807586669921875,47.644981384277344,0.9970222115516663,0.7743162512779236,0
183950778,44.3505859375,42.0701789855957,61.507545471191406,0.9961557984352112,0.6860164999961853,0
184953526,43.600852966308594,46.94465637207031,75.61907196044922,0.9952738285064697,0.6423097252845764,0
185973573,43.22107696533203,48.97842788696289,90.00957489013672,0.9943743944168091,0.6209380626678467,0
186985433,43.059356689453125,49.5958137512207,104.07614135742188,0.9934952259063721,0.6138779520988464,0
187987478,42.95391082763672,49.726806640625,117.9274673461914,0.9926295280456543,0.609278678894043,0
189003460,42.90953826904297,49.557674407958984,131.789306640625,0.991763174533844,0.6089975833892822,0
190022593,42.786598205566406,50.164512634277344,146.1573486328125,0.990865170955658,0.604816734790802,0
191044643,42.68272399902344,50.638370513916016,160.65855407714844,0.9899588227272034,0.6015304923057556,0
192044816,42.640132904052734,50.55681610107422,174.68507385253906,0.9890821576118469,0.6008589267730713,0
193059448,42.583160400390625,50.692256927490234,188.9352569580078,0.988191545009613,0.5997058153152466,0
194062166,42.569583892822266,50.49784469604492,203.0953826904297,0.987306535243988,0.6008437275886536,0
195065094,42.56768798828125,50.323883056640625,217.02920532226562,0.9864356517791748,0.6030150651931763,0
196068929,42.5711784362793,50.07456970214844,230.8767852783203,0.9855701923370361,0.6049576997756958,0
197080732,42.537105560302734,50.16741180419922,244.97328186035156,0.9846891760826111,0.6047719120979309,0
198098712,42.47207260131836,50.67543029785156,259.4837341308594,0.9837822914123535,0.6037795543670654,0
199109501,42.35283279418945,51.2598876953125,273.96295166015625,0.9828773140907288,0.5970767140388489,0
200129362,42.329795837402344,51.40287780761719,288.5970153808594,0.9819626808166504,0.5980170369148254,0
201139370,42.2735481262207,51.70900344848633,303.1938171386719,0.9810503721237183,0.5961729884147644,0
202151097,42.21200180053711,52.00993728637695,317.876220703125,0.9801327586174011,0.5935694575309753,0
203171038,42.24521255493164,51.69524002075195,332.35369873046875,0.9792279005050659,0.597209632396698,0
204178042,42.53987503051758,48.577239990234375,345.6886291503906,0.9783944487571716,0.6109082102775574,0
205197883,42.43134307861328,49.7260627746582,359.78448486328125,0.9775134921073914,0.6076117753982544,0
206216177,42.063899993896484,53.41388702392578,375.3960266113281,0.9765377640724182,0.5929068326950073,0
