TIME_StartTime,BATT_VFilt,BATT_CFilt,BATT_Discharged,BATT_Remaining,BATT_RemainingV,BATT_Warning
1292188078,46.9771614074707,3.4604969024658203,3538.90869140625,0.7639968991279602,0.7099237442016602,0
1293200433,46.58898162841797,9.984210968017578,3542.56103515625,0.7637686729431152,0.7112033367156982,0
1294206266,45.3067512512207,32.22670364379883,3556.207763671875,0.7629157304763794,0.7209451198577881,0
1295225070,44.71220397949219,41.537757873535156,3569.902587890625,0.7620598077774048,0.7233021855354309,0
1295225070,44.71220397949219,41.537757873535156,3569.902587890625,0.7620598077774048,0.7233021855354309,0
1296227843,44.39969253540039,45.59935760498047,3583.42578125,0.7612146139144897,0.7224990129470825,0
1297246786,44.18720626831055,48.03107452392578,3597.557373046875,0.760331392288208,0.7220862507820129,0
1298247717,44.04178237915039,49.312286376953125,3611.5087890625,0.759459376335144,0.7210695743560791,0
1299266357,43.91371154785156,50.26390075683594,3625.9833984375,0.7585547566413879,0.7195910215377808,0
1300276998,43.82756042480469,50.50918960571289,3640.1982421875,0.7576663494110107,0.7175600528717041,0
1301277026,43.752010345458984,50.547908782958984,3654.224365234375,0.7567896842956543,0.7148234248161316,0
1302294770,43.6668815612793,50.89187240600586,3668.580322265625,0.7558924555778503,0.7127292156219482,0
1303314542,43.60799789428711,51.29230499267578,3683.18408203125,0.7549797296524048,0.7136052250862122,0
1304329410,43.54177474975586,51.420074462890625,3697.640869140625,0.7540761232376099,0.7114831209182739,0
1305335446,43.50221252441406,51.15407180786133,3711.921630859375,0.7531836032867432,0.70931476354599,0
1306336041,43.483978271484375,50.833900451660156,3725.979248046875,0.7523050308227539,0.7087685465812683,0
1307343976,43.46238708496094,50.52150344848633,3740.136962890625,0.7514201402664185,0.70760577917099,0
1308374135,43.41515350341797,50.53145217895508,3754.51708984375,0.7505214214324951,0.7054755091667175,0
1309379450,43.39616012573242,50.236820220947266,3768.511962890625,0.7496467232704163,0.7041054964065552,0
1310392417,43.36768341064453,50.23653030395508,3782.602783203125,0.7487660646438599,0.7034193873405457,0
1311407334,43.33579635620117,50.19990921020508,3796.717041015625,0.7478839159011841,0.7019324898719788,0
1312425614,43.30538558959961,50.20095443725586,3810.9638671875,0.7469934821128845,0.7006713151931763,0
1313433336,43.277095794677734,50.16722869873047,3825.0888671875,0.7461106777191162,0.699253499507904,0
1314445404,43.258243560791016,49.76279067993164,3839.0,0.7452412247657776,0.6962006688117981,0
1315459417,43.233489990234375,49.62993240356445,3852.877685546875,0.7443738579750061,0.6940825581550598,0
1316474812,43.442848205566406,45.24885559082031,3865.175048828125,0.7436052560806274,0.6894190907478333,0
1317493188,43.032283782958984,52.97624588012695,3881.468017578125,0.7425869703292847,0.6964194774627686,0
1318512911,42.64875793457031,60.97703552246094,3899.956298828125,0.741431474685669,0.7094921469688416,0
1319514964,41.76351547241211,80.50482177734375,3926.169189453125,0.7397931218147278,0.7461642026901245,0
1320530321,41.34206008911133,89.02873229980469,3953.0068359375,0.7381157875061035,0.7632316946983337,0
1321537387,41.332481384277344,88.71984100341797,3978.002197265625,0.7365535497665405,0.7672876715660095,0
1322540598,41.50178909301758,83.98948669433594,4000.323974609375,0.7351584434509277,0.7605001926422119,0
1323556192,41.6386833190918,80.65397644042969,4022.60986328125,0.7337656021118164,0.7583925724029541,0
1324559325,42.25270462036133,68.46563720703125,4040.309326171875,0.7326593399047852,0.7490570545196533,0
1325581955,43.37824630737305,44.03993606567383,4046.422119140625,0.7322773337364197,0.7096026539802551,0
1326588769,43.051517486572266,52.20619201660156,4063.228515625,0.731226921081543,0.7263047099113464,0
1327604769,42.90314865112305,55.77886199951172,4079.38916015625,0.7302168607711792,0.7328692674636841,0
1328619626,43.02821731567383,52.22004699707031,4093.755859375,0.7293189764022827,0.7226845622062683,0
1329622542,43.08794021606445,51.18213653564453,4107.51806640625,0.728458821773529,0.7211687564849854,0
1330630000,42.978111267089844,53.54439163208008,4123.00537109375,0.7274909019470215,0.7240780591964722,0
1331640696,42.8419303894043,56.403892517089844,4139.41357421875,0.7264653444290161,0.7277917861938477,0
1332647313,42.90467834472656,54.58101272583008,4154.318359375,0.7255338430404663,0.7224283218383789,0
1333655810,42.884891510009766,54.56467819213867,4169.77099609375,0.7245680093765259,0.7199293971061707,0
1334673427,42.94047546386719,53.21677780151367,4184.41064453125,0.7236530780792236,0.7167084813117981,0
1335676158,43.19704818725586,47.07905197143555,4196.466796875,0.7228995561599731,0.7032707929611206,0
1336683578,43.393611907958984,42.377193450927734,4207.470703125,0.7222117781639099,0.691965639591217,0
1337686005,43.267887115478516,46.151573181152344,4220.7236328125,0.7213834524154663,0.7010427117347717,0
1338705831,43.35400390625,43.64263153076172,4232.83935546875,0.7206262350082397,0.6925330758094788,0
1339713506,43.43917465209961,41.75027847290039,4244.1416015625,0.7199198603630066,0.6874901652336121,0
1340716350,43.44994354248047,41.7602424621582,4255.67578125,0.7191989421844482,0.6868782043457031,0
1341734895,43.438453674316406,42.3491325378418,4267.94775390625,0.7184319496154785,0.6879323124885559,0
1342756512,43.450843811035156,41.87713623046875,4279.82421875,0.7176896929740906,0.68466717004776,0
1343761434,43.49309158325195,41.24370193481445,4291.1494140625,0.7169818878173828,0.6836549043655396,0
1344776565,43.44167709350586,42.495452880859375,4303.4189453125,0.7162150144577026,0.6849198937416077,0
1345778242,43.41874313354492,42.66730499267578,4315.38330078125,0.7154672145843506,0.6825054883956909,0
1346798396,43.363521575927734,44.092220306396484,4328.1064453125,0.7146720886230469,0.6849483847618103,0
1347812949,43.06460952758789,51.41069030761719,4343.97021484375,0.7136805653572083,0.7005484700202942,0
1348820842,43.00099563598633,52.20919418334961,4358.94677734375,0.7127445340156555,0.6996270418167114,0
1349839704,42.87381362915039,54.362613677978516,4374.4423828125,0.7117760181427002,0.7006565928459167,0
1350846637,42.85728454589844,54.14573287963867,4389.62109375,0.7108273506164551,0.6984067559242249,0
1351860169,42.70492172241211,57.066768646240234,4406.2587890625,0.7097875475883484,0.7021840214729309,0
1352860770,43.022762298583984,48.62290954589844,4418.5712890625,0.7090179920196533,0.6820619106292725,0
1353863610,43.35908126831055,40.769718170166016,4428.38525390625,0.7084046602249146,0.6660405397415161,0
1354867347,43.564754486083984,36.49757766723633,4437.61328125,0.7078278660774231,0.6584393978118896,0
1355881429,43.743167877197266,32.83369827270508,4446.20751953125,0.707290768623352,0.6513904929161072,0
1356892118,43.854225158691406,31.12961769104004,4454.544921875,0.7067696452140808,0.6495420932769775,0
1357915007,43.89952087402344,31.00005531311035,4462.9697265625,0.706243097782135,0.6507385969161987,0
1358931449,43.76909255981445,34.33819580078125,4473.7177734375,0.7055713534355164,0.6565254926681519,0
1359938212,43.77389144897461,34.8200569152832,4483.49072265625,0.7049605250358582,0.6586176753044128,0
1360959943,43.66679382324219,37.357933044433594,4494.39794921875,0.704278826713562,0.6622322797775269,0
1361975339,43.45492935180664,42.32963562011719,4507.43701171875,0.7034639120101929,0.6713879108428955,0
1362991662,43.321624755859375,44.98382568359375,4520.80810546875,0.7026281952857971,0.6746436357498169,0
1363998044,43.53166580200195,39.43484115600586,4530.654296875,0.7020127773284912,0.660816490650177,0
1365009385,43.76239776611328,34.11623001098633,4539.18603515625,0.7014795541763306,0.6499410271644592,0
1366013481,43.80272674560547,33.453285217285156,4548.22705078125,0.7009145021438599,0.6484730243682861,0
1367035292,43.79864501953125,33.78402328491211,4557.90625,0.7003095746040344,0.6488392949104309,0
1368047077,43.7901725769043,33.86629104614258,4567.544921875,0.6997071504592896,0.6472049355506897,0
1369053694,43.8853759765625,32.11691665649414,4576.15771484375,0.699168860912323,0.6448751091957092,0
1370055396,43.90486526489258,32.17958450317383,4584.9921875,0.6986166834831238,0.646077036857605,0
1371070839,43.81296157836914,34.550296783447266,4595.103515625,0.6979846954345703,0.6506484150886536,0
1372082172,43.66530227661133,37.5120964050293,4606.23779296875,0.6972888708114624,0.6535708904266357,0
1373088985,43.66451644897461,37.48501205444336,4616.8017578125,0.6966285705566406,0.6531838178634644,0
1374104582,43.735836029052734,35.570430755615234,4626.42431640625,0.6960271596908569,0.6480295658111572,0
1375107723,43.83658218383789,33.32447814941406,4635.43359375,0.6954641342163086,0.6436417698860168,0
1376109943,44.0018424987793,29.431777954101562,4642.85498046875,0.6950002908706665,0.6349082589149475,0
1377125685,44.09549331665039,27.507797241210938,4650.1591796875,0.694543719291687,0.6308644413948059,0
1378145422,44.10905838012695,27.431657791137695,4657.90869140625,0.6940593719482422,0.6301887035369873,0
1379156415,44.048828125,29.379323959350586,4666.46533203125,0.6935245990753174,0.6351100206375122,0
1380166058,44.006229400634766,30.610933303833008,4675.2509765625,0.6929755210876465,0.6376218795776367,0
1381177707,43.96113204956055,31.729887008666992,4684.52783203125,0.6923956871032715,0.6395245790481567,0
