TIME_StartTime,BATT_VFilt,BATT_CFilt,BATT_Discharged,BATT_Remaining,BATT_RemainingV,BATT_Warning
646278309,49.15156173706055,3.9139437675476074,99.47522735595703,0.9789615273475647,0.9546699523925781,0
646323773,49.14859390258789,3.9370510578155518,99.51020050048828,0.978959321975708,0.9545105695724487,0
647341849,47.60504913330078,18.07782554626465,106.6183090209961,0.978515088558197,0.8787945508956909,0
648356879,45.50868225097656,36.81452178955078,121.13440704345703,0.977607786655426,0.7759231925010681,0
649366642,44.63810348510742,43.6229362487793,134.79544067382812,0.9767540097236633,0.7312762141227722,0
650374804,44.164939880371094,47.00067138671875,148.68101501464844,0.9758861660957336,0.708246648311615,0
650374804,44.164939880371094,47.00067138671875,148.68101501464844,0.9758861660957336,0.708246648311615,0
651377051,43.89139175415039,48.82472610473633,162.6206817626953,0.9750149250030518,0.6968457698822021,0
652392962,43.70183563232422,49.94991683959961,177.0485076904297,0.9741131663322449,0.6899753212928772,0
653407897,43.641845703125,49.87083435058594,191.05032348632812,0.9732380509376526,0.6889434456825256,0
654414082,43.57265090942383,49.771148681640625,205.02391052246094,0.9723647236824036,0.686248242855072,0
655424701,43.51057052612305,49.82210159301758,219.0271759033203,0.9714894890785217,0.6848715543746948,0
656444271,43.50589370727539,49.34927749633789,232.7786865234375,0.9706300497055054,0.6859137415885925,0
657456373,43.47219467163086,49.518211364746094,246.7067108154297,0.9697595238685608,0.6876072287559509,0
658462987,43.42405319213867,49.746395111083984,260.70721435546875,0.9688845276832581,0.6877844333648682,0
659465719,43.406150817871094,49.79634094238281,274.57232666015625,0.9680179357528687,0.689818799495697,0
660468470,43.4005012512207,49.47007369995117,288.41339111328125,0.9671528935432434,0.6904079914093018,0
661487351,43.3736572265625,49.4665412902832,302.3025817871094,0.9662848114967346,0.6904900670051575,0
662499119,43.29510498046875,50.21065902709961,316.7414855957031,0.9653823375701904,0.6896708607673645,0
663512592,43.220314025878906,50.74567413330078,331.09393310546875,0.9644853472709656,0.6877087354660034,0
664528638,43.07575225830078,51.924259185791016,345.89990234375,0.9635599851608276,0.6822121143341064,0
665531726,43.02607345581055,52.28020095825195,360.4773864746094,0.962648868560791,0.6816688179969788,0
665531726,43.02607345581055,52.28020095825195,360.4773864746094,0.962648868560791,0.6816688179969788,0
